referenceFournisseur,constructeur,categoryId,nom_fr,nom_en,description_fr,description_en,ficheTechnique_fr,ficheTechnique_en,pdfBrochureUrl,imageUrls,status,featured
17202D775,moria,surgery-instruments,Réglable Trépan(ø 7.75 Mm),Adjustable Trephine(ø 7.75 Mm),Réglable tré,Adjustable,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/4e42d551219dc7a8eb75e127fdd797920403ee05.jpg,active,false
17202D800,moria,surgery-instruments,Réglable Trépan(ø 8.00 Mm),Adjustable Trephine(ø 8.00 Mm),Réglable tré,Adjustable,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/a4162abdcda410581a963ba36ce5ac5f7badc729.jpg,active,false
17202D825,moria,surgery-instruments,Réglable Trépan(ø 8.25 Mm),Adjustable Trephine(ø 8.25 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/ddd6dd12678d59873127de4587ad76d45db424f7.jpg,active,false
17202D850,moria,surgery-instruments,Réglable Trépan(ø 8.50 Mm),Adjustable Trephine(ø 8.50 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/3acc8a57b32f8ad01564f4f85e273f21d31a781d.jpg,active,false
17202D875,moria,surgery-instruments,Réglable Trépan(ø 8.75 Mm),Adjustable Trephine(ø 8.75 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/0782ceaa42132e0f7d0cd77c77e9ad021d0691a3.jpg,active,false
17202D900,moria,surgery-instruments,Réglable Trépan(ø 9.00 Mm),Adjustable Trephine(ø 9.00 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/4fdff144c9fac29dc97deccdb82780381dc36172.jpg,active,false
17202D950,moria,surgery-instruments,Réglable Trépan(ø 9.50 Mm),Adjustable Trephine(ø 9.50 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/142eb77bdcb7c1582d1982b26af78c4bd41962a7.jpg,active,false
17542x10,moria,surgery-instruments,IVT Kit Spéculum Solid Lames/marqueur(spéculum avec Solid Lames et Tabs/marqueur Scléral),IVT KIT Speculum Solid Blades/marker(speculum with Solid Blades and Tabs/scleral Marker),Spéculum avec solid lames et tabs avec marqueur scléral pour intravitreal injection.,Speculum with solid blades and tabs with Scleral Marker for intravitreal injection.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/555526114543b672a20da44c74b5ce1fbc9e8784.jpg,active,false
18009,moria,surgery-instruments,"Délicat Canule(pediatric, Ø 27G)","Delicate Cannula(pediatric, Ø 27G)",,,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/cdcca434c1c5a313b65d6362b16f443e5746ef59.jpg,active,false
18011,moria,surgery-instruments,Gills Canule(ø 23G),Gills Cannula(ø 23G),"Viscoelastic injectioncannulawith a angulated embout.External diamètre: 0.6 mm (23G), internal diamètre: 0.4 mm (27G).","Viscoelastic injectioncannulawith an angulated tip.External diameter: 0.6 mm (23G), internal diameter: 0.4 mm (27G).",,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/d8f9d24fd183ab3c29901d32de24ffa5448f612e.jpg,active,false
18013,moria,ophthalmology-surgical,"Stevens Ciseaux(courbe, Lames Mousses)","Stevens Scissors(curved, Blunt Blades)",12.1-cm total longueur avec 11.5-mmcurvedblunt lames. Can be used to cut tissues,12.1-cm total length with 11.5-mmcurvedblunt blades. Can be used to cut tissues,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/59491acffdbbd5758d931460b40fbfdd5e287937.jpg,active,false
18039,moria,ophthalmology-surgical,Arneodo Manipulator(rounded Mousse Embout),Arneodo Manipulator(rounded Blunt Tip),11-cm total,11-cm total,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/ebcb05d8cd48ccd73f231b30d5968518f3e82ebe.jpg,active,false
18069,moria,surgery-instruments,Crozafon-de-laage Emporte-pièce(glaucome Emporte-pièce),Crozafon-de-laage Punch(glaucoma Punch),Pre-calibrated semi-circular,Pre-calibrated semi-circular,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/c0267dffee8a72dc0134b650411767e6510a0d8d.jpg,active,false
18073FU,moria,surgery-instruments,Cleaning Connector(pour Aspirating Canule (#18267)),Cleaning Connector(for Aspirating Cannula (#18267)),Connector forAspirating canule.Bi-manualaspirating systè,Connector forAspirating Cannula.Bi-manualaspirating,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/3ddf411e09531612045c2da4bc61d7b8b6112b3d.jpg,active,false
18081,moria,surgery-instruments,"Corydon Canule(“u” Shaped, Ø 31G)","Corydon Cannula(“u” Shaped, Ø 31G)",,,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/04d4280ab16d63e78721d90b94c21fd4f7bde8e1.jpg,active,false
18082,moria,surgery-instruments,"Corydon Canule(“u” Shaped, Ø 31G)","Corydon Cannula(“u” Shaped, Ø 31G)",,,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/ff761176b366b199186c5ea32168d2824e001ca5.jpg,active,false
18089,moria,ophthalmology-surgical,"Arneodo-crozafon Manipulator & Crochet(à Double Extrémité, pour Soft et Hard Nucleus)","Arneodo-crozafon Manipulator & Hook(double-ended, for Soft and Hard Nucleus)","Angulé, 13-mm active parts:one embout being",,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/f64bca3da0203323d8774cfe301b8ab233af0c74.jpg,active,false
