referenceFournisseur,constructeur,categoryId,nom_fr,nom_en,description_fr,description_en,ficheTechnique_fr,ficheTechnique_en,pdfBrochureUrl,imageUrls,status,featured
7-1163s,rumex,surgery-instruments,"7-1163S Akahoshi Hybrid Combo Prechopper, Droit, Cross-action, Max Opening 3.00 Mm, Round Manche, Longueur 121 Mm, Acier Inoxydable","7-1163S Akahoshi Hybrid Combo Prechopper, Straight, Cross-action, Max Opening 3.00 Mm, Round Handle, Length 121 Mm, Stainless Steel",Rounded embouts pour safety. Max opening 3.00 mm. Sharpened angular edge facilitates le insertion de le embout into le nucleus et makes its subsequent rotation easier. le bottom rounded edge is designed pour safe assertion de complete separation de le nucleus close to le postérieur surface de le capsule. Groove enables easy rotation de le nucleus during prechopping.,Rounded tips for safety. Max opening 3.00 mm. Sharpened angular edge facilitates the insertion of the tip into the nucleus and makes its subsequent rotation easier. The bottom rounded edge is designed for safe assertion of complete separation of the nucleus close to the posterior surface of the capsule. Groove enables easy rotation of the nucleus during prechopping.,,,,https://rumex.com/cdn/shop/products/187_3219_405x75_crop_center.png | https://rumex.com/cdn/shop/products/187_3220_1167x700.png | https://rumex.com/cdn/shop/products/mqdefault_6479c0cb-e709-497a-83e5-69efaa4c4a46_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/187_3219_2328x432.png | https://rumex.com/cdn/shop/products/mqdefault_6479c0cb-e709-497a-83e5-69efaa4c4a46_320x180.jpg,active,false
7-11651s,rumex,surgery-instruments,"7-11651S Inamura Eagle Prechopper, Droit, Cross-action, Max Opening 2.80 Mm, Round Manche, Longueur 120 Mm, Acier Inoxydable","7-11651S Inamura Eagle Prechopper, Straight, Cross-action, Max Opening 2.80 Mm, Round Handle, Length 120 Mm, Stainless Steel",,,,,,https://rumex.com/cdn/shop/products/1709_3019_403x75_crop_center.png | https://rumex.com/cdn/shop/products/1709_3018_103x75_crop_center.png | https://rumex.com/cdn/shop/products/1709_3019_2497x465.png | https://rumex.com/cdn/shop/products/1709_3018_953x700.png | https://rumex.com/cdn/shop/products/186_3218_512x264.png,active,false
7-1165s,rumex,surgery-instruments,"7-1165S Inamura Eagle Prechopper, Droit, Cross-action, Max Opening 3.00 Mm, Round Manche, Longueur 120 Mm, Acier Inoxydable","7-1165S Inamura Eagle Prechopper, Straight, Cross-action, Max Opening 3.00 Mm, Round Handle, Length 120 Mm, Stainless Steel",Narrow embout is easily inserted into le denser nucleus which enables division de a soft nucleus from a dense one sans counter force.,Narrow tip is easily inserted into the denser nucleus which enables division of a soft nucleus from a dense one without counter force.,,,,https://rumex.com/cdn/shop/products/189_3221_370x75_crop_center.png | https://rumex.com/cdn/shop/products/189_3222_1167x700.png | https://rumex.com/cdn/shop/products/189_3221_2328x472.png | https://rumex.com/cdn/shop/products/187_3220_512x308.png | https://rumex.com/cdn/shop/products/187_3219_512x96.png,active,false
7-1167s,rumex,surgery-instruments,"7-1167S Crozafon Prechopper, Droit, Cross-action, Max Opening 3.00 Mm, Round Manche, Longueur 118 Mm, Acier Inoxydable","7-1167S Crozafon Prechopper, Straight, Cross-action, Max Opening 3.00 Mm, Round Handle, Length 118 Mm, Stainless Steel",Provides easy releasing de entrapped gas bubbles pour safer hydrodissection. Reduced thickness de le lames to use on shallow antérieur chambers. Fits through 2.00 mm micro incision.,Provides easy releasing of entrapped gas bubbles for safer hydrodissection. Reduced thickness of the blades to use on shallow anterior chambers. Fits through 2.00 mm micro incision.,,,https://cdn.shopify.com/s/files/1/0605/8249/4420/files/New_Instruments_katalog_10.2021.pdf,https://rumex.com/cdn/shop/products/7-1167S01_1167x700.png | https://rumex.com/cdn/shop/products/7-1167S02_1167x700.png | https://rumex.com/cdn/shop/products/7-1167S03_1167x700.png | https://rumex.com/cdn/shop/products/mqdefault_3e2aee1f-d458-46ce-9ac3-4b5e1a232dd6_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/mqdefault_3e2aee1f-d458-46ce-9ac3-4b5e1a232dd6_320x180.jpg,active,false
7-125,rumex,ophthalmology-surgical,"7-125 Phaconit Quick Chopper, 0.18 Mm Wide Embout, Angulé, Longueur 120 Mm, Round Titane Manche","7-125 Phaconit Quick Chopper, 0.18 Mm Wide Tip, Angled, Length 120 Mm, Round Titanium Handle",Designed to quickly et easily chop all grades de nuclei.,Designed to quickly and easily chop all grades of nuclei.,,,,https://rumex.com/cdn/shop/products/203_3181_345x75_crop_center.png | https://rumex.com/cdn/shop/products/203_3182_d925faa3-fd3e-41ab-ad25-229bdb138378_1167x700.png | https://rumex.com/cdn/shop/products/203_3181_2500x544.png | https://rumex.com/cdn/shop/products/204_4356_6d36ac93-4154-4285-bf5c-4daa2aece607_512x308.png | https://rumex.com/cdn/shop/products/204_4355_512x112.png,active,false
7-1251,rumex,surgery-instruments,"7-1251 Fine Phaconit Quick Chopper, 0.35 Mm Largeur, Angulé, Longueur 120 Mm, Round Titane Manche","7-1251 Fine Phaconit Quick Chopper, 0.35 Mm Width, Angled, Length 120 Mm, Round Titanium Handle",Designed to quickly et easily chop all grades de nuclei.,Designed to quickly and easily chop all grades of nuclei.,,,,https://rumex.com/cdn/shop/products/204_4355_345x75_crop_center.png | https://rumex.com/cdn/shop/products/204_4356_6d36ac93-4154-4285-bf5c-4daa2aece607_1167x700.png | https://rumex.com/cdn/shop/products/204_4355_2500x544.png | https://rumex.com/cdn/shop/products/203_3182_d925faa3-fd3e-41ab-ad25-229bdb138378_512x308.png | https://rumex.com/cdn/shop/products/203_3181_512x112.png,active,false
7-126,rumex,surgery-instruments,"7-126 Triple Edge Phaco Chopper avec Polisher Embout, Longueur 117 Mm, Round Titane Manche","7-126 Triple Edge Phaco Chopper with Polisher Tip, Length 117 Mm, Round Titanium Handle",Le embout has a rough,The tip has a rough,,,,https://rumex.com/cdn/shop/products/1741_3964_477x75_crop_center.png | https://rumex.com/cdn/shop/products/1741_3965_e2712449-ed17-402d-a1f2-824a20cb8cc3_101x75_crop_center.png | https://rumex.com/cdn/shop/products/1741_3964_2382x375.png | https://rumex.com/cdn/shop/products/1741_3965_e2712449-ed17-402d-a1f2-824a20cb8cc3_943x700.png | https://rumex.com/cdn/shop/products/205_3184_512x308.png,active,false
7-126s,rumex,surgery-instruments,"7-126S Triple Edge Chopper avec Polisher Embout, Round Manche, Longueur 117 Mm, Acier Inoxydable","7-126S Triple Edge Chopper with Polisher Tip, Round Handle, Length 117 Mm, Stainless Steel",Le embout has a rough,The tip has a rough,,,,https://rumex.com/cdn/shop/products/205_3183_369x75_crop_center.png | https://rumex.com/cdn/shop/products/205_3184_1167x700.png | https://rumex.com/cdn/shop/products/205_3183_2474x504.png | https://rumex.com/cdn/shop/products/1741_3965_e2712449-ed17-402d-a1f2-824a20cb8cc3_512x381.png | https://rumex.com/cdn/shop/products/1741_3964_512x81.png,active,false
7-127,rumex,surgery-instruments,"7-127 Chang Chopper, à Double Extrémité, Rhd, Longueur 125 Mm, Round Titane Manche","7-127 Chang Chopper, Double-ended, Rhd, Length 125 Mm, Round Titanium Handle",Modified micro Finger embout avec interior edge to chop et divide soft nucleus. Quick Chopper avec pointu point to penetrate et split hard nucleus. Allows to combine both horizontal et vertical chopping techniques. mousse embout de horizontal chopper eases le cutting. vertical chopper simplifies le penetration into brunescent nuclear material. Possible switching from pointu vertical chopper to horizontal that helps to crack large fragments et protects postérieur capsule from pointu vertical embout. Finger-shaped embout enables counterclockwise rotation de epinucleus avec back hand motions.RHD - a model is designed pour a Right Hand Dominant,Modified Micro Finger tip with interior edge to chop and divide soft nucleus. Quick Chopper with sharp point to penetrate and split hard nucleus. Allows to combine both horizontal and vertical chopping techniques. Blunt tip of horizontal chopper eases the cutting. Vertical chopper simplifies the penetration into brunescent nuclear material. Possible switching from sharp vertical chopper to horizontal that helps to crack large fragments and protects posterior capsule from sharp vertical tip. Finger-shaped tip enables counterclockwise rotation of epinucleus with back hand motions.RHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/1721_3617_450x75_crop_center.png | https://rumex.com/cdn/shop/products/1721_3618_a665173a-47cd-4b0d-ab58-5504edd92c5e_1167x700.png | https://rumex.com/cdn/shop/products/1721_3619_8c736e6b-8907-4208-8b38-eba47b22d119_1167x700.png | https://rumex.com/cdn/shop/products/1721_3617_2499x417.png | https://rumex.com/cdn/shop/products/206_3187_512x308.png,active,false
7-1271,rumex,surgery-instruments,"7-1271 Chang Chopper, à Double Extrémité, Lhd, Longueur 125 Mm, Round Titane Manche","7-1271 Chang Chopper, Double-ended, Lhd, Length 125 Mm, Round Titanium Handle",Modified micro Finger embout avec interior edge to chop et divide soft nucleus. Quick Chopper avec pointu point to penetrate et split hard nucleus. Allows to combine both horizontal et vertical chopping techniques. mousse embout de horizontal chopper eases le cutting. vertical chopper simplifies le penetration into brunescent nuclear material. Possible switching from pointu vertical chopper to horizontal that helps to crack large fragments et protects postérieur capsule from pointu vertical embout. Finger-shaped embout enables counterclockwise rotation de epinucleus avec back hand motions.LHD - a model is designed pour a Left Hand Dominant,Modified Micro Finger tip with interior edge to chop and divide soft nucleus. Quick Chopper with sharp point to penetrate and split hard nucleus. Allows to combine both horizontal and vertical chopping techniques. Blunt tip of horizontal chopper eases the cutting. Vertical chopper simplifies the penetration into brunescent nuclear material. Possible switching from sharp vertical chopper to horizontal that helps to crack large fragments and protects posterior capsule from sharp vertical tip. Finger-shaped tip enables counterclockwise rotation of epinucleus with back hand motions.LHD - a model is designed for a Left Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-127102_1167x700.png | https://rumex.com/cdn/shop/products/1_1167x700.png | https://rumex.com/cdn/shop/products/2_126x75_crop_center.png | https://rumex.com/cdn/shop/products/3_126x75_crop_center.png | https://rumex.com/cdn/shop/products/2_1167x700.png,active,false
7-127s,rumex,surgery-instruments,"7-127S Chang Chopper, à Double Extrémité, Rhd, Round Manche, Longueur 125 Mm, Acier Inoxydable","7-127S Chang Chopper, Double-ended, Rhd, Round Handle, Length 125 Mm, Stainless Steel",Modified micro Finger embout avec interior edge to chop et divide soft nucleus. Quick Chopper avec pointu point to penetrate et split hard nucleus. Allows to combine both horizontal et vertical chopping techniques. mousse embout de horizontal chopper eases le cutting. vertical chopper simplifies le penetration into brunescent nuclear material. Possible switching from pointu vertical chopper to horizontal that helps to crack large fragments et protects postérieur capsule from pointu vertical embout. Finger-shaped embout enables counterclockwise rotation de epinucleus avec back hand motions.RHD - a model is designed pour a Right Hand Dominant,Modified Micro Finger tip with interior edge to chop and divide soft nucleus. Quick Chopper with sharp point to penetrate and split hard nucleus. Allows to combine both horizontal and vertical chopping techniques. Blunt tip of horizontal chopper eases the cutting. Vertical chopper simplifies the penetration into brunescent nuclear material. Possible switching from sharp vertical chopper to horizontal that helps to crack large fragments and protects posterior capsule from sharp vertical tip. Finger-shaped tip enables counterclockwise rotation of epinucleus with back hand motions.RHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/206_3185_429x75_crop_center.png | https://rumex.com/cdn/shop/products/206_3187_1167x700.png | https://rumex.com/cdn/shop/products/206_3186_1167x700.png | https://rumex.com/cdn/shop/products/206_3185_2500x438.png | https://rumex.com/cdn/shop/products/1721_3618_a665173a-47cd-4b0d-ab58-5504edd92c5e_512x308.png,active,false
7-128,rumex,surgery-instruments,"7-128 Quick Chopper avec Rounded Edge, Rhd, Round Manche, Longueur 120 Mm, Round Titane Manche","7-128 Quick Chopper with Rounded Edge, Rhd, Round Handle, Length 120 Mm, Round Titanium Handle",Rounded edge is safe pour le postérieur capsule.RHD - a model is designed pour a Right Hand Dominant,Rounded edge is safe for the posterior capsule.RHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-128_1167x700.png | https://rumex.com/cdn/shop/products/7-12802_1167x700.png | https://rumex.com/cdn/shop/products/7-12805_1167x700.png | https://rumex.com/cdn/shop/products/1740_3963_8adf416e-0b43-4df9-b150-8f7e38b1aeb2_512x359.png | https://rumex.com/cdn/shop/products/1740_3962_512x67.png,active,false
7-1281,rumex,surgery-instruments,"7-1281 Quick Chopper avec Rounded Edge, Lhd, Longueur 120 Mm, Round Titane Manche","7-1281 Quick Chopper with Rounded Edge, Lhd, Length 120 Mm, Round Titanium Handle",LHD - a model is designed pour a Left Hand Dominant,LHD - a model is designed for a Left Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-128102_1167x700.png | https://rumex.com/cdn/shop/products/7-128103_1167x700.png | https://rumex.com/cdn/shop/products/7-128104_1167x700.png | https://rumex.com/cdn/shop/products/1_512x308.png | https://rumex.com/cdn/shop/products/7-127102_512x308.png,active,false
7-130,rumex,surgery-instruments,"7-130 Seibel Chopper, Rhd, Ball-shaped Embout, Longueur 122 Mm, Round Titane Manche","7-130 Seibel Chopper, Rhd, Ball-shaped Tip, Length 122 Mm, Round Titanium Handle",Chopper avec ball-shaped embout pour efficient capsule protectionBall embout expands le top,Chopper with ball-shaped tip for efficient capsule protectionBall tip expands the top,,,,https://rumex.com/cdn/shop/products/1739_3961_556x75_crop_center.png | https://rumex.com/cdn/shop/products/1739_3961_2157x291.png | https://rumex.com/cdn/shop/products/1740_3963_8adf416e-0b43-4df9-b150-8f7e38b1aeb2_512x359.png | https://rumex.com/cdn/shop/products/1740_3962_512x67.png | https://rumex.com/cdn/shop/products/7-12802_512x308.png,active,false
7-135,rumex,surgery-instruments,"7-135 Axe Quick Chopper, Angulé, 10.00 Mm From Bent to Embout, Longueur 120 Mm, Round Titane Manche","7-135 Axe Quick Chopper, Angled, 10.00 Mm From Bent to Tip, Length 120 Mm, Round Titanium Handle",Axe Quick,Axe Quick,,,,https://rumex.com/cdn/shop/products/210_3195_399x75_crop_center.png | https://rumex.com/cdn/shop/products/210_3196_acd34913-b49b-4b9a-abc9-6fcff41833ba_1167x700.png | https://rumex.com/cdn/shop/products/210_3195_2464x464.png | https://rumex.com/cdn/shop/products/1739_3961_512x70.png | https://rumex.com/cdn/shop/products/1740_3963_8adf416e-0b43-4df9-b150-8f7e38b1aeb2_512x359.png,active,false
7-1361,rumex,surgery-instruments,"7-1361 Seibel Chopper/quick Chopper avec Rounded Edge, Rhd, Longueur 138 Mm, Round Titane Manche","7-1361 Seibel Chopper/quick Chopper with Rounded Edge, Rhd, Length 138 Mm, Round Titanium Handle","Ball-shaped embout pour efficient capsule protection. Quick safety chopper avec rounded edge reduces pressure when it comes to capsule. Adaptable to various techniques such as 'snap et split', 'quick-chop' et 'phaco-crack'.RHD - a model is designed pour a Right Hand Dominant","Ball-shaped tip for efficient capsule protection. Quick safety chopper with rounded edge reduces pressure when it comes to capsule. Adaptable to various techniques such as 'snap and split', 'quick-chop' and 'phaco-crack'.RHD - a model is designed for a Right Hand Dominant",,,,https://rumex.com/cdn/shop/products/1740_3962_574x75_crop_center.png | https://rumex.com/cdn/shop/products/1740_3963_8adf416e-0b43-4df9-b150-8f7e38b1aeb2_108x75_crop_center.png | https://rumex.com/cdn/shop/products/7-1361-1_1167x700.png | https://rumex.com/cdn/shop/products/1740_3962_2340x306.png | https://rumex.com/cdn/shop/products/1740_3963_8adf416e-0b43-4df9-b150-8f7e38b1aeb2_1000x700.png,active,false
7-142,rumex,surgery-instruments,"7-142 Holz Capsule Polisher, Angulé Shaft, Texturized Bottom et Sharpened Ridge at le Top pour Délicat Polishing, Longueur 123 Mm, Round Titane Manche","7-142 Holz Capsule Polisher, Angled Shaft, Texturized Bottom and Sharpened Ridge at the Top for Delicate Polishing, Length 123 Mm, Round Titanium Handle",Designed in cooperation avec Huck,Designed in cooperation with Huck,,,,https://rumex.com/cdn/shop/products/1702_3197_388x75_crop_center.png | https://rumex.com/cdn/shop/products/1702_3198_064f8e60-1df4-46c1-b00a-3161e4757078_128x75_crop_center.png | https://rumex.com/cdn/shop/products/mqdefault_bc05cd2e-9a49-445d-9030-c23e129148b8_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/1702_3197_2500x484.png | https://rumex.com/cdn/shop/products/1702_3198_064f8e60-1df4-46c1-b00a-3161e4757078_1191x700.png,active,false
7-143,rumex,surgery-instruments,"7-143 Slade/terao Nucleus Splitter, 23 Ga, Embout Only","7-143 Slade/terao Nucleus Splitter, 23 Ga, Tip Only",Special design de mors facilitates cracking de le femtochopped nucleus. le embout may be used as a vertical chopper. Stiff et flexible acier inoxydable tube. Easy-to-clean intervention helps to maintain le function de le instrument pour a long time. compatible avec Squeeze manche 12-003T.,Special design of jaws facilitates cracking of the femtochopped nucleus. The tip may be used as a vertical chopper. Stiff and flexible Stainless Steel tube. Easy-to-clean procedure helps to maintain the function of the instrument for a long time. Compatible with Squeeze Handle 12-003T.,,,https://cdn.shopify.com/s/files/1/0605/8249/4420/files/New_Instruments_katalog_10.2021.pdf,https://rumex.com/cdn/shop/products/7467_10196_6c0bb7ab-4869-454e-9fc3-28a3d53d9cf9_241x75_crop_center.png | https://rumex.com/cdn/shop/products/mqdefault_6a64e017-f174-4abd-a5be-b93af6139e9c_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/7467_10196_6c0bb7ab-4869-454e-9fc3-28a3d53d9cf9_1963x613.png | https://rumex.com/cdn/shop/products/mqdefault_6a64e017-f174-4abd-a5be-b93af6139e9c_320x180.jpg | https://rumex.com/cdn/shop/products/1407_3147_512x308.png,active,false
7-149s,rumex,ophthalmology-surgical,"7-149S Escaf Prechopper, Droit, Cross-action, Max Opening 2.80 Mm, Round Manche, Longueur 120 Mm, Acier Inoxydable","7-149S Escaf Prechopper, Straight, Cross-action, Max Opening 2.80 Mm, Round Handle, Length 120 Mm, Stainless Steel",Designed in cooperation avec Dr. Escaf from Colombia.Used to fracture cataracte avec hardness less than 4+.Useful pour completing breakdown after Femtosecond ou Ultrachopper use. Tolerates capsulorhexis smaller than 5 mm in diamètre sans injuring le capsule edges.the embout is truncated so as not to hurt le edge de capsulorhexis when it is small.,Designed in cooperation with Dr. Escaf from Colombia.Used to fracture cataract with hardness less than 4+.Useful for completing breakdown after Femtosecond or Ultrachopper use. Tolerates capsulorhexis smaller than 5 mm in diameter without injuring the capsule edges.The tip is truncated so as not to hurt the edge of capsulorhexis when it is small.,,,https://cdn.shopify.com/s/files/1/0605/8249/4420/files/New_Instruments_katalog_10.2021.pdf,https://rumex.com/cdn/shop/products/7-149S02_1167x700.png | https://rumex.com/cdn/shop/products/7-149S03_1167x700.png | https://rumex.com/cdn/shop/products/mqdefault_0663abe7-5e57-4829-80bb-f4847b99af28_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/mqdefault_f7da5473-ce82-4a06-ae2c-5a24553afecd_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/mqdefault_e7dc4fc8-c59c-41a7-918c-21a59f824a88_134x75_crop_center.jpg,active,false
8-010t,rumex,ophthalmology-surgical,"8-010T Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Courbe, avec Lock, Petite Taille, Longueur 100 Mm, Titane","8-010T Barraquer Needle Holder, 12.00 Mm Standard Jaws, Curved, with Lock, Small Size, Length 100 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-010Tcolor_1167x700.png | https://rumex.com/cdn/shop/products/232_381_156x75_crop_center.jpg | https://rumex.com/cdn/shop/products/232_381_499x241.jpg | https://rumex.com/cdn/shop/products/233_385_499x241.jpg | https://rumex.com/cdn/shop/products/233_384_512x147.jpg,active,false
8-011t,rumex,surgery-instruments,"8-011T Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Courbe, Sans Lock, Petite Taille, Longueur 100 Mm, Titane","8-011T Barraquer Needle Holder, 12.00 Mm Standard Jaws, Curved, Without Lock, Small Size, Length 100 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/233_384_263x75_crop_center.jpg | https://rumex.com/cdn/shop/products/233_385_156x75_crop_center.jpg | https://rumex.com/cdn/shop/products/mqdefault_8b929a1f-e8ac-4de3-981e-214912237bdb_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/233_384_800x229.jpg | https://rumex.com/cdn/shop/products/233_385_499x241.jpg,active,false
8-013t,rumex,ophthalmology-surgical,"8-013T Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Droit, Sans Lock, Petite Taille, Longueur 100 Mm, Titane","8-013T Barraquer Needle Holder, 12.00 Mm Standard Jaws, Straight, Without Lock, Small Size, Length 100 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/234_3223_299x75_crop_center.png | https://rumex.com/cdn/shop/products/234_3224_1167x700.png | https://rumex.com/cdn/shop/products/234_3223_2344x588.png | https://rumex.com/cdn/shop/products/8-0921Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/1731_3655_512x102.png,active,false
8-020t,rumex,ophthalmology-surgical,"8-020T Barraquer Porte-aiguille, 12.00 Mm Fine Mors, Courbe, avec Lock, Petite Taille, Longueur 100 Mm, Titane","8-020T Barraquer Needle Holder, 12.00 Mm Fine Jaws, Curved, with Lock, Small Size, Length 100 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-020Tcolor_1167x700.png | https://rumex.com/cdn/shop/products/235_2562_155x75_crop_center.jpg | https://rumex.com/cdn/shop/products/235_2562_505x246.jpg | https://rumex.com/cdn/shop/products/8-040Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/8-040T_512x308.png,active,false
8-021t,rumex,surgery-instruments,"8-021T Barraquer Porte-aiguille, 12.00 Mm Fine Mors, Courbe, Sans Lock, Petite Taille, Longueur 100 Mm, Titane","8-021T Barraquer Needle Holder, 12.00 Mm Fine Jaws, Curved, Without Lock, Small Size, Length 100 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/235_2562_505x245.jpg | https://rumex.com/cdn/shop/products/8-020Tcolor_512x308.png | https://rumex.com/cdn/shop/products/8-041Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/242_3227_512x131.png | https://rumex.com/cdn/shop/products/142_4284_512x308.png,active,false
8-024t,rumex,ophthalmology-surgical,"8-024T Barraquer Porte-aiguille, 8.00 Mm Extra Fine Mors, Courbe, avec Lock, Petite Taille, Longueur 100 Mm, Titane","8-024T Barraquer Needle Holder, 8.00 Mm Extra Fine Jaws, Curved, with Lock, Small Size, Length 100 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 8.0-11.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 8.0-11.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-024Tcolor_1167x700.png | https://rumex.com/cdn/shop/products/8-024TkNEW_1167x700.png | https://rumex.com/cdn/shop/products/8-025TkNEW_512x308.png | https://rumex.com/cdn/shop/products/238_4427_512x96.png | https://rumex.com/cdn/shop/products/8-045Tknew_2_512x308.png,active,false
8-025t,rumex,surgery-instruments,"8-025T Barraquer Porte-aiguille, 8.00 Mm Extra Fine Mors, Courbe, Sans Lock, Petite Taille, Longueur 100 Mm, Titane","8-025T Barraquer Needle Holder, 8.00 Mm Extra Fine Jaws, Curved, Without Lock, Small Size, Length 100 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 8.0-11.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 8.0-11.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/238_4427_403x75_crop_center.png | https://rumex.com/cdn/shop/products/8-025TkNEW_1167x700.png | https://rumex.com/cdn/shop/products/238_4427_2192x408.png | https://rumex.com/cdn/shop/products/8-024TkNEW_512x308.png | https://rumex.com/cdn/shop/products/8-024Tcolor_512x308.png,active,false
8-030t,rumex,ophthalmology-surgical,"8-030T Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Courbe, avec Lock, Taille Moyenne, Longueur 115 Mm, Titane","8-030T Barraquer Needle Holder, 12.00 Mm Standard Jaws, Curved, with Lock, Medium Size, Length 115 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-030Tcolor_1167x700.png | https://rumex.com/cdn/shop/products/8-030Tkcolor_1167x700.png | https://rumex.com/cdn/shop/products/8-031kNew_4_512x308.png | https://rumex.com/cdn/shop/products/240_3226_512x124.png | https://rumex.com/cdn/shop/products/232_381_499x241.jpg,active,false
8-031s,rumex,surgery-instruments,"8-031S Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Courbe, Sans Lock, Taille Moyenne, Longueur 115 Mm, Acier Inoxydable","8-031S Barraquer Needle Holder, 12.00 Mm Standard Jaws, Curved, Without Lock, Medium Size, Length 115 Mm, Stainless Steel",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-031S_1167x700.png | https://rumex.com/cdn/shop/products/8-031Sk_1167x700.png | https://rumex.com/cdn/shop/products/8-031kNew_4_512x308.png | https://rumex.com/cdn/shop/products/240_3226_512x124.png | https://rumex.com/cdn/shop/products/233_385_499x241.jpg,active,false
8-031t,rumex,ophthalmology-surgical,"8-031T Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Courbe, Sans Lock, Taille Moyenne, Longueur 115 Mm, Titane","8-031T Barraquer Needle Holder, 12.00 Mm Standard Jaws, Curved, Without Lock, Medium Size, Length 115 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/240_3226_312x75_crop_center.png | https://rumex.com/cdn/shop/products/8-031kNew_4_1167x700.png | https://rumex.com/cdn/shop/products/240_3226_2432x587.png | https://rumex.com/cdn/shop/products/8-030Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/8-030Tcolor_512x308.png,active,false
